DB_Object_Symbol	WyattClarkIC
Q8TAP9	32.37942057834637
Q9P2W1	20.39231545726141
Q05655	1089.8063300811712
Q9HBJ0	30.813265418347797
P12956	486.02241147132327
Q9H4X1	932.6542885932579
Q9UNT1	122.44254793381653
O60828	285.044248934689
P17301	270.34923566971173
O95256	165.79788660880553
Q9GZP9	398.7255548002738
Q9Y2Y8	264.65359188332957
Q4U2R8	152.72470658556037
P37088	322.2770844064693
O95863	508.8607552191471
Q68CQ4	44.534770374535164
P23258	114.18382773251832
P56559	65.52504578554331
Q6ZTQ4	7.683301828421653
Q14055	14.09727959609098
P46778	35.56405824161483
Q8IVF2	0.4917572436244746
Q9H172	26.777410756959444
Q9Y345	210.32850809653786
Q9Y512	328.791027681702
O94768	147.71348517970554
Q9Y575	0.4917572436244746
Q99788	165.61739888236448
Q9HAV0	52.13721328697378
Q92608	37.23726682574419
A6NLJ0	72.30229997307038
Q9UBD3	0.4917572436244746
P09619	692.8169722668769
P60852	20.36191059279273
Q9C002	4.646160936742067
O75365	106.96702119029592
Q9BWG6	3.6905990765135566
O14828	15.030965838124237
Q01968	230.57736619726217
Q9Y478	59.83743089394722
Q9BXY4	25.177344164238434
P17516	180.23452736634633
O95954	81.96980929757186
P02748	93.33346312973619
P29218	245.13237929165786
Q9Y5J1	4.646160936742067
Q8IZD2	323.2679046453239
P08319	300.5385079779755
P16150	306.95378655194355
Q96BD5	36.419051015386
P23396	1466.7770884058173
Q9H2M9	291.11271935917296
Q9BVJ6	0.4917572436244746
Q2KHT3	229.10378529186062
Q9UNK9	63.09578198813772
Q9Y4R8	248.78845767564906
P13591	30.996107981069855
P23975	42.743490582928025
Q99447	112.75130045471558
Q9UGM1	203.43401973971626
P13236	260.7459738694598
P51649	121.81404397838513
Q5XXA6	302.69495734041396
O15438	169.21455050918968
P49888	203.21003558859292
Q14106	0.4917572436244746
Q9NYG2	246.25595396132627
Q99873	454.9731547529441
Q5T9L3	280.0148430176497
Q9UL52	13.53268712241577
Q9UFD9	0.4917572436244746
Q9UJ42	7.961142908104949
P16444	422.1541085919903
P42830	3.812436202659092
Q8N1F7	187.89005912839582
Q9P253	308.05183996832193
P28223	525.1646252451425
Q70CQ2	140.90976714408174
O14908	101.26394061173444
Q7L7X3	464.48443176288373
Q9HCE7	622.8022605224837
Q8IZT8	173.40856437192963
P50570	191.0219430533125
P42702	173.89220709467986
Q70IA6	0.4917572436244746
Q13017	14.415927137340189
Q9BUF7	46.14308100427937
P11413	483.1552763875675
Q8NHV9	28.058224184968008
Q9H3S7	470.75824792127247
O95847	24.805991044000898
P0CG47	371.1705272177329
Q9Y6N7	822.7592696325124
Q12982	33.515961576316116
Q07001	175.4423809851478
P11473	725.5851695629806
Q00059	195.19484976066195
Q9NZW5	0.4917572436244746
O75380	84.85410192373044
Q13145	256.0327337154832
Q8WWG9	7.802256422776688
Q16254	150.97164168567951
Q6P5Z2	27.634067266976416
A6NI28	59.82136863765196
P61626	74.80524935612489
Q99959	628.6704275914183
Q9Y468	225.17457365529089
P49773	198.27725271871583
Q70CQ4	86.18186508300053
Q9H3N1	54.41724676358537
P41227	249.04265550404003
P12270	1199.6293960389796
Q06413	676.0580511878885
Q5HYK7	75.72438557077763
Q13614	185.89564390224987
Q8IZQ8	468.6272787578787
P08842	21.129823066277396
O15232	0.4917572436244746
Q9HB75	392.860290621928
Q96EK6	3.812436202659092
Q9Y333	221.8936868856797
Q96RP3	118.15252708195615
Q9NP58	270.06405645296377
Q9C035	387.531450436061
Q9NWD9	143.55568833002448
Q9Y625	11.948528656477276
P25940	38.01028447192989
Q2M2I8	136.10491461643267
Q8N8N7	109.04052130809897
Q8N983	42.57783442545981
Q9Y314	66.25553572732696
P02787	354.6849343050615
Q96CW5	94.08017971345159
P56282	42.44392385049763
Q9H4D5	103.38377331998116
Q9H598	45.852733783230306
Q9H8X9	99.49345372605111
P40199	280.03565779438725
Q9HC23	144.07662287590213
Q9UHK0	228.45135567858054
Q8WUD1	37.88101916978756
Q8NEM0	45.191645723180336
Q9NQU5	0.4917572436244746
O75339	157.33119464861255
Q8TDS5	124.13449784025691
Q9BZW8	183.26514820434247
A0A087WT01	78.62318775619423
Q9Y3C6	188.1800088691926
Q14624	33.90868509042088
Q8IXA5	207.35740882589778
Q92611	404.66877128887876
O15304	77.79280341093869
Q96HP0	0.4917572436244746
Q9UKK9	236.28032158709482
O00198	92.46332625493547
Q03721	0.4917572436244746
O15457	0.4917572436244746
Q86Z02	109.68213152138465
O00189	199.56316348618444
A0A0U1RRE5	117.32088447573999
O15287	32.657416421080434
Q96JZ2	0.4917572436244746
Q13243	0.4917572436244746
Q53ET0	0.4917572436244746
Q9BTK6	194.72506868608764
P51665	34.570184315475316
Q86UD0	108.81658707981516
Q6KF10	238.24177025186816
Q12968	211.5501619003984
O95197	107.29262664895339
P32249	269.8821565075124
O95372	174.09424084595486
O60356	529.440504097435
P01133	805.9021684568128
O15525	0.4917572436244746
Q9NZJ4	69.70053598765395
Q6ZRQ5	166.02908298388928
O14786	825.4906953241003
Q86VY4	125.18733791935183
Q14703	72.64210942066951
Q8WTP9	0.4917572436244746
Q08722	287.3509316427798
Q9NXF8	228.18015084901336
Q56NI9	96.12120190907639
O43929	146.7329192037604
Q99952	33.13217366146702
Q9H0M4	57.7809375135603
Q01151	0.4917572436244746
Q96B67	119.95291277234116
P37058	47.28946359331876
P35414	278.739223844289
Q96PX9	0.4917572436244746
P34972	11.457292220162302
Q96P56	0.4917572436244746
P07101	224.34651485077018
Q96KG7	324.8640193674155
P20807	235.96316133579694
Q9NWU2	70.89442969047285
Q96Q45	62.43154966192853
Q96EZ8	299.00894883529685
Q9NZN3	318.51354549935843
P48788	182.44086712435683
O95551	201.8334237807159
O00469	191.86947681552417
P31152	0.4917572436244746
Q96CF2	484.83641396325527
P52630	146.08099997082144
P56975	28.39575458251489
Q2VPK5	2.541572066397032
Q86WD7	42.9712150069114
Q9Y2T1	369.31259720002424
Q8TE23	152.6590832287069
Q9H6W3	0.4917572436244746
O75879	146.9450483325618
Q5W0B1	84.04551710052554
Q9NTM9	49.466603748704635
P55072	1221.7609011221673
Q9P2S5	192.68509488813072
P04070	138.51938754764282
Q6ZQV5	4.646160936742067
O95502	59.85523789098272
Q9Y678	0.4917572436244746
Q5H8C1	73.03389146489756
Q9Y5B8	0.4917572436244746
P29320	416.70198448244327
Q9NZU7	67.41690791063768
Q13885	34.76493489039333
Q9Y2H1	111.10506826240905
Q13310	90.10469969174004
Q9UKJ1	7.786611952270088
P22307	229.91299278420723
Q9H239	0.4917572436244746
Q8N4C8	236.04068815132985
Q96E14	36.702812629067566
O00408	627.6103165011879
Q6ZSB9	100.23054783045777
P01225	185.62255199636976
P19652	82.2052614799391
P32320	191.80352621222897
P0DI81	61.544825985585625
Q8IZN3	108.34128540464255
P35637	250.46146980122046
Q14721	314.46763033756787
Q5U651	262.76543474436625
P01591	336.3490727567251
Q96QC0	238.76813040422326
Q9BVS4	277.54073861137033
Q8TDB4	8.417634225477517
Q99935	72.9729099543527
P78310	303.485311250677
Q15573	0.4917572436244746
Q05481	67.64687391164654
Q9NRG4	180.47384357637688
P37108	128.2006991437312
O43310	99.9736822119972
P00492	359.98142325635183
P62745	359.3440420677587
Q15041	248.7542698381915
Q13285	231.5506396353754
Q8WTW3	24.15514750698026
Q9NYZ4	0.4917572436244746
Q9BYJ1	189.89580396141673
Q04759	315.7020881166881
Q9UJ41	143.6840777984168
Q9GZT6	0.4917572436244746
P35499	250.8730602577623
O76036	0.4917572436244746
P08235	39.746300417470394
O75128	0.4917572436244746
P10398	163.39172572079713
P45983	528.357262587985
P14555	213.4985361152916
Q9NSB2	38.33152633927591
P16220	258.78767643638315
Q8IY18	331.7161236678088
Q13907	11.031344132811604
P10114	513.9054007206951
Q7RTM1	88.10774658138604
P49767	192.76498107900574
Q12979	67.12537419290082
P56750	8.175059072046128
Q8WXI9	85.49406990870801
Q8IVD9	125.79625286189611
P49759	35.540709043955104
Q8N4F4	50.429784059666915
P47985	195.78491815387406
Q9NQ84	11.649590267800786
Q9H2W2	16.89958753026037
O95429	167.51273611251568
Q86X83	0.4917572436244746
O00230	66.44927989939224
Q9H6X2	194.47682704744466
Q9H871	31.927672187463536
Q9UJQ4	0.4917572436244746
P24723	246.20990768106995
Q9NPP4	404.8958876206944
Q9Y4E5	251.7524595542419
Q96C23	63.31709230151314
P49281	504.4367320903446
P35749	142.1723947670107
Q8IVL6	9.449196069621447
O14795	278.22384364774166
Q96D59	230.4625045752242
Q8IV76	105.26050519108873
Q96RG2	120.64174265404581
O95707	179.08542526958976
Q6IAA8	295.22644925552027
Q6UWP2	99.31188612209407
Q9BVV6	81.50609548212535
O43353	543.6582943550931
Q9Y2V3	113.40861672618642
O75791	26.320680826135373
O00233	74.02188025664012
P35754	205.27616199535854
P17482	25.598673360441218
P10911	0.4917572436244746
P27338	55.6401163604162
O14545	0.4917572436244746
O95166	143.61770563704306
P27986	524.5463743715304
P32780	171.2216487489207
Q93063	220.41853739166032
O60271	112.2035155452593
Q6UUV7	25.24605518884319
Q9HC24	62.36703319989942
Q9P278	157.768309575296
P31323	225.3532741186176
P07203	601.3893882249615
P57735	139.4679647609268
Q86UT6	0.4917572436244746
O14543	102.2442416444752
Q8IZV5	133.49433344969225
Q9UJT2	71.43639731586283
O00219	136.5072574753867
Q8IZW8	21.034349315129507
O14529	72.62209252171377
P20339	531.739816862046
Q9NPJ1	56.78974537105966
O94901	180.4739064963459
P05783	230.66528545624013
P17643	143.8145753390897
O75153	69.72597415036778
Q9BXX0	18.23180010519652
Q9NRF8	3.812436202659092
Q969Z0	109.28490146458937
O15126	106.99754110124024
Q5VWQ8	1393.1045344611373
Q8IZE3	39.95843361653236
P16615	316.82294886504343
Q6B0I6	297.3725619426612
Q9Y6R4	379.5819211625067
P13284	30.697958299208395
P16152	125.90728796650409
Q969J5	53.55308880752421
Q8WXU2	204.9963030769028
O14981	62.642989535592186
Q9BXC9	193.24342431691636
P21453	91.11015306286195
P21802	437.2622184624373
Q13148	336.88857261875484
Q96PZ0	187.68062086350236
Q99741	186.96199614164294
Q12791	485.94113811128926
O43847	70.91916878050974
Q14117	64.49849581994314
Q9UHW5	0.4917572436244746
Q9P2N4	36.72828702736647
O75140	211.3216825982079
P31997	55.31483782929537
Q9BQD7	104.40777350555328
Q04656	274.0793731267163
P12034	86.39654337308608
P49448	198.29941380768076
Q92581	306.08022551714333
Q9UKI8	159.1451862018306
Q01362	5.360964246135202
Q9Y6W5	185.01998751010598
Q12830	203.29389693292936
Q8N6I1	161.89995428217344
Q15172	308.26543810350574
Q13049	441.5456491068609
O94955	120.31906827062116
Q9Y3C8	152.27124839274043
P19419	134.95436519318883
Q9Y3C5	113.21754335539646
P01033	336.2654995657305
P49588	153.18593495361483
Q9BRD0	97.27269505127724
Q9H1C4	107.20853658974426
O75909	252.8770289194332
Q8IXM6	13.952774314596908
O14796	0.4917572436244746
Q8N7F7	80.34219700224008
O75417	258.20676148291096
Q5HYA8	322.22773868045675
Q8NBZ0	41.155229058793026
Q8NCE0	55.59250451129325
Q96DF8	29.285350501026755
P51149	828.3915275415582
Q9BV10	84.40377361817006
P56597	0.4917572436244746
P20338	106.65376340082041
Q9Y5Q5	156.83760819264492
Q96AZ1	118.62035236939428
Q86VZ6	66.7208972324807
Q9UJC3	107.59966736460665
Q6DN12	46.23927436426409
Q9C0A1	15.956660115894282
Q9H1E1	171.89104604702857
P61619	270.59452416756744
P17980	106.9719267292772
O14807	62.75399433413643
P13929	2.1481078503953093
Q96QG7	127.90713285345417
Q8NCQ7	9.423744799522959
Q92506	256.82511695348757
Q9C0D5	0.4917572436244746
Q16667	52.81299152234865
Q16363	46.50753237876552
P69849	0.4917572436244746
Q6P2E9	28.651958968266005
O94923	113.39780655978598
P55008	765.830591612777
Q8IVL8	90.91995528486862
Q92731	204.99887384890064
Q96C12	1.8983745770405087
Q9BZM2	160.4228638787489
P48546	0.4917572436244746
Q13241	387.09389411897354
Q6IE81	332.5354837068011
Q5TA77	51.181323151459
P49116	135.6598750839421
Q9NQI0	54.606201663760814
Q9P2S2	90.92329995006642
Q6IQ23	185.1355529877288
Q99795	23.391622615195317
Q03135	1713.8826374379323
Q8TD94	57.375463707694394
Q12829	31.625655766346767
Q04771	1021.2825661518951
P23297	199.77265997298198
Q96LW4	270.71448651498696
Q32P41	128.04633097942002
Q15428	169.1122572025156
Q99767	3.812436202659092
Q9H1J1	155.84844278563105
Q14508	54.5104370238543
O75717	0.4917572436244746
O14905	187.55076689723415
P51589	196.6359041656708
P23280	37.969191976929515
Q9HD40	0.4917572436244746
A6NKD9	19.25838283684334
B2CW77	4.4229739084106265
P08574	7.925876981853042
P15104	222.6998110211173
Q9NS86	154.5440473697708
O43567	63.9821017321891
P55160	675.9205673559636
O95393	529.5406999952985
P16435	98.37499970913434
O75487	53.607362968410705
P49406	68.09895513582654
Q9BVP2	231.03173128197227
O94842	43.9593166222663
P08579	145.17703993411712
Q5VT99	318.8042704408928
Q00526	6.323914943019226
O95155	133.87236889717275
Q5PRF9	0.4917572436244746
P13645	189.3334051935769
Q96CA5	111.1287809069527
Q6SJ96	6.0527782701581
Q86VD7	281.8190572865015
P19404	281.97509071806377
Q8N3P4	87.7958738349897
P78556	195.8237260268465
Q8TDN7	304.7988313355079
Q9UBR5	191.80877887259422
O95926	101.13560181033858
P51178	149.78477064449365
P40225	232.35378144584502
Q9H3R5	48.37884207376844
P09912	378.4848922171926
Q9Y3A2	64.7230758666727
P08709	256.44814426599936
Q8N4N3	9.60062256160704
Q9NQS1	29.413495753553544
Q58G82	126.73760089218601
Q9H1P3	309.9947859292916
Q9UIJ7	120.67438646038542
Q8TAC2	81.53570414625847
O76071	89.35492931044772
Q9H222	320.6986925570025
Q9ULD4	150.85643417967196
Q9Y584	243.58836928079526
O75145	42.92801646859982
Q99728	345.86449144326605
P49619	137.8613602382906
O60259	68.11022684186302
A2VDJ0	229.54232592262122
Q6ZMQ8	0.4917572436244746
Q96N96	145.21870445913117
Q9BRK0	67.19744026525139
O60814	109.82194322620458
P14621	3.812436202659092
P20333	143.94674623167276
Q07157	512.8486230401975
O00482	163.92777280196373
P07902	109.16160133350303
Q96JG6	96.03881191255267
O60762	349.52743302891787
Q9HCH0	105.0815519004638
P03999	76.6343001917095
P50579	106.05362944761895
Q9NQA5	258.50251058661
Q8TEB7	5.831527374119272
Q9H0I2	31.054248059521516
P20336	280.3398822015415
Q96GD0	391.16364237627255
P54577	0.4917572436244746
Q96KJ9	45.84756750614589
Q5T6S3	147.0623422982889
P61604	41.70802770339893
P43115	7.683301828421653
Q6NYC8	0.4917572436244746
P05198	120.07005283860885
Q5VYV7	0.4917572436244746
Q1MSJ5	76.00158613013846
Q7RTR8	68.44025405446672
P55001	99.00999456283012
Q8WTQ1	158.58383175841485
Q6IA69	79.08074735464501
P25101	56.35475376123352
O95294	66.26238081966954
Q5SXH7	0.4917572436244746
Q8NBI3	0.4917572436244746
Q68D51	17.519160572916093
O15247	254.95628368295385
Q00994	0.4917572436244746
O76064	402.7594961320708
Q8N966	107.34100120017256
Q96M61	0.4917572436244746
O94868	164.24962363030068
Q9Y388	97.27269505127724
P22692	0.4917572436244746
Q9H9D4	8.45859713940116
P32121	572.0116479963173
Q7Z6M1	0.4917572436244746
Q96P63	42.9712150069114
Q9UBU6	67.51988661828224
Q14674	69.87100751083572
Q6UWQ7	12.610553385221372
Q9Y6D6	373.78530985845686
Q5JQC9	131.69822198385333
Q9H3U7	233.9871546856881
P42684	319.5747847213409
P62879	24.676160004616982
P01286	355.3579205982067
Q14061	242.56558627293023
P01880	28.475967771965642
P48556	22.324135499327337
P51784	108.77496597029618
Q9BQP7	106.33834154188155
Q9UPQ8	127.38801775473368
Q6ZP82	0.4917572436244746
P14921	367.0765914603533
Q4U2R6	43.06959166908429
P12829	157.5019011926285
P40394	266.76542732669077
Q8IWT1	534.0952805987374
Q9Y2P7	33.52822768732348
P62068	82.02746138988294
Q86SQ9	185.1139824363379
Q9NUQ3	47.86157695093738
Q9UMW8	7.451759175692555
P12821	460.01118402942325
P00533	1253.8644655049736
Q9BRV8	26.17156230533756
Q9UBD5	64.06878928187692
Q92466	253.63948302678065
Q96MA6	98.20300234650023
Q9P2I0	84.25308750357995
Q8N6F1	246.91586339889867
Q0VAK6	328.05020103308107
Q8WXB1	125.03961348851908
Q6P5S7	40.89567492487243
Q9BYT9	54.04773363556829
Q9NR20	0.4917572436244746
Q9UHD4	207.06178984686872
Q13569	259.5285434322034
Q16650	36.848906646358095
Q96KN1	9.581676405462161
P58658	23.84303417908907
Q9C093	208.61943473688842
P07858	206.16445855192845
Q15303	496.3048726772544
Q9UHN1	181.95933840263913
Q9Y6D9	310.83944178056396
Q5XLA6	119.7577865274665
P00750	142.56833566043275
Q9UHR5	14.435433876051318
O75112	57.99502627567107
P27487	541.8496701490898
Q96QZ7	72.8731909554863
P31268	373.2480475338553
Q13950	111.92404848859792
Q9NQM4	175.79271464825788
Q9UBX0	162.26574453275117
P00540	0.4917572436244746
P21673	136.06228833788458
Q9UBK8	303.787590319961
Q13405	43.06959166908429
Q86YB8	47.869217438134875
Q8IU54	499.6201764287222
O43182	156.6951312926019
O14662	156.30471923532085
O15303	232.43019667337455
P10606	0.4917572436244746
Q12846	727.2932689385821
Q96BH1	66.1637905032802
Q5FWF4	350.97042191439306
Q9Y463	126.22402332418834
Q9H190	115.22746361383335
P0C7U0	36.25489049738113
Q01804	240.5540718319238
Q9C0F3	0.4917572436244746
O94979	253.85136253731733
O95747	369.04978468795537
Q17RF5	34.50496439933997
P02765	72.31011663606803
Q8IWU4	306.47895476137245
O75575	94.56475861066667
P53816	136.48227527512682
O95868	25.637706444731773
Q5T4W7	0.4917572436244746
Q96BQ1	123.29746416041488
Q9C040	1.8983745770405087
P36888	28.897186234610572
P17342	71.66946806446913
Q9Y5J9	7.947848314843476
P32297	280.76587537488734
Q13621	23.391622615195317
P82094	197.10851350557115
Q5JTC6	192.0345700827358
Q96Q11	214.6676821070481
P01871	184.47447187646634
P12272	104.83160756898262
I0J062	159.9783321016959
P08575	639.3836512389545
Q9BSG0	3.8642429492626507
P27544	309.9643979250798
Q8WY64	95.7146951151554
Q8IYW5	438.8691361030044
Q14028	190.63343748540103
P49137	243.91515522852757
O95758	24.021950984781135
P01011	22.315405470777346
Q7Z2Z2	111.16243926908439
Q7L3V2	179.17047616345408
Q9NPE3	207.5548552309969
P0CAP2	41.40652290337605
Q9BZQ8	1.8983745770405087
Q9C086	41.155229058793026
Q9BQB6	127.77404463026794
O43464	609.6990213113705
Q9Y5B6	5.435418262469419
Q9BQ90	18.581094088742827
Q8NI51	150.30458919456294
O60565	504.32420992902786
P60484	1150.9873395779045
Q9Y5K1	0.4917572436244746
Q14324	0.4917572436244746
P50336	78.3274771590165
Q15760	9.935154546878346
O43924	36.29724105251232
P13807	139.61483493127994
P49754	266.87778516408235
Q969D9	378.6116455560951
Q9UKR3	7.60569343865256
Q9HAY6	57.08536235239848
Q99469	0.4917572436244746
P01160	680.9081953290612
O95684	243.9834451828187
Q16620	206.33300141848315
Q9NPG8	15.581153962890852
Q9Y5K5	315.72966757971653
O14907	109.17405994578057
P78356	405.8824872944963
P41240	123.38554948369736
Q71UM5	444.9212955574876
Q8IVH2	0.4917572436244746
Q12967	30.327713477446085
Q9ULT6	208.007023587072
Q8N5Y2	265.270802507177
Q03014	502.92520381233294
P18031	631.387736269505
P46695	16.44026075805547
Q16655	55.76524514300989
O75528	248.60226755895675
Q12882	185.46783461612407
P12110	70.62361090142998
Q8IUR5	114.02559732356481
O14958	501.0893957796976
P82930	68.37588665504393
O15119	489.0566751517155
P40424	62.583094426979216
Q9UHL4	3.688447359695838
O95619	163.81636511848458
Q14209	166.0227574584758
P00966	274.7324110793942
Q9H8L6	139.80305141639022
P13051	105.79013649826229
P78334	177.31638913085976
Q8IU89	159.39029161297526
Q2V2M9	0.4917572436244746
Q9GZV9	233.63064947053206
Q9UHJ6	93.5084834122158
P09544	394.73842157105855
Q9UK80	60.337307362815956
Q9Y2Z9	0.4917572436244746
Q8N895	140.86852056306338
P10145	524.2049673808351
P56747	26.45692004543097
P20827	381.3298144894856
Q13822	361.09811199249754
Q96AV8	256.62064216467724
Q9HC07	285.0937263492968
P09228	37.969191976929515
Q6ZQW0	122.36144075335338
Q9P0J6	42.57783442545981
Q8TBE7	7.683301828421653
Q5CZC0	280.32258261959544
Q2NL67	66.31169744802482
P26022	208.89327529895576
P50993	531.2936194320536
Q6UX04	102.76728915500341
Q08AG7	71.12623303834408
O75077	0.4917572436244746
P18510	299.100181946601
Q9H981	41.155229058793026
Q4G0T1	10.454082106734454
P56182	14.694780075690886
Q96RP7	52.389575620692455
Q8NEQ6	65.58227488920004
P22607	500.9861933263115
P49792	325.5351323773394
P61981	72.76785507218054
O14678	70.84966190975881
P60604	302.2259309098648
Q7Z4T9	0.4917572436244746
Q8N3Y1	250.58003121818112
Q04671	103.12343336021517
Q8TEU7	247.74569180723725
Q9H5V8	0.4917572436244746
O75937	21.344104478105123
Q9H329	148.538221713163
P29074	24.516734615320612
Q8TF30	327.2152297411984
A6NFK2	26.80441654014588
P09001	42.57783442545981
Q7RTY1	16.137738994414843
O75387	129.65630221187104
P15056	420.8063638902042
Q96LK0	170.92347801442858
P20702	161.40165636674266
Q8WUM9	28.00929812360083
Q14644	119.19385044867461
Q9NRW3	140.58596853917388
P81172	108.40905806674375
Q5R3F8	36.25489049738113
A5PLN9	0.4917572436244746
O00322	25.06441236222233
O60504	101.63185018463517
Q13409	25.163082430399044
Q96C11	96.26190040503319
Q9BX84	8.766632513045968
P06858	488.890820070031
Q9NP08	41.54638727834522
Q01101	228.21889474930342
Q8IXB1	302.53622244026343
Q9Y2T5	23.6144872268381
Q6ZU15	0.4917572436244746
Q01523	110.44026259150505
Q9UN79	129.14783099223428
O95342	342.5769669875138
Q8WWQ8	106.50038805145506
Q99543	109.63671096484268
Q6ZNK6	479.2057960700395
P52758	169.0615664416448
Q14126	335.9572585809643
Q8WYR4	93.51434188470864
Q92995	402.1633337678318
Q99714	656.5965175185003
Q9UGI0	235.97879730736497
Q13061	23.56884763540069
Q9H7E2	55.37599577029282
Q9NVN8	238.4957594792802
Q96E52	231.63734436165043
Q9Y5P4	165.15625967263384
P25063	718.1273999131572
P46734	299.04049321315824
Q9HD15	185.50227533146105
Q16543	106.25083807115998
O75063	22.191992435373358
P49189	135.7736597634386
Q68CK6	38.795726900621716
P18146	303.53205426692665
P60509	38.133048534594394
Q149M9	43.860776535681374
Q96F85	40.595216954247974
Q96KN4	21.08721630400561
Q99574	101.9978342740096
Q12986	152.5029580385179
Q96KG9	166.67755094989
P17568	123.20707636513403
Q13131	167.939246435098
Q99547	90.94150966206765
Q9BS31	8.43960555846795
Q8TE68	213.1706371793637
Q9ULV4	613.8124769278006
Q8IUQ4	189.2638082239214
Q9Y289	224.915300550256
Q02742	129.06199185423694
Q2TB90	98.19575068644339
P31327	246.45851997263395
Q9H0V9	50.802874162558666
P03956	118.64645804875312
Q99757	7.925876981853042
Q567U6	59.215885339495735
Q9Y6X6	20.43991030961087
P48165	114.21101075515622
Q99807	0.4917572436244746
Q9BTV4	45.93559293792727
Q9H4L4	48.38749177981147
P07355	861.4933460880851
Q14669	291.1283741778942
P62701	189.35649038666824
Q86WA8	188.11809432577104
Q00722	96.38727345079978
Q8TAC9	228.89743012439695
Q16378	27.800061086271654
Q8WW43	253.19689008711893
Q9Y5V3	25.810737210514716
P61964	435.83291987141587
P49895	17.949479608510615
O14746	915.3512774561038
Q9H2P9	32.337444566364894
Q5C9Z4	14.694780075690886
Q8TEA1	167.72046468247473
P48547	93.23336435195462
Q56P42	190.68855314511376
Q9BR39	347.15697239582926
Q9GZT5	231.4356936177965
Q9Y4K4	95.03901983575932
Q9HC97	337.81182344166467
Q5U5Q3	38.57686840747742
Q9UHR4	139.93989028079903
Q9Y4K0	422.08418701091125
Q68D85	0.4917572436244746
P43080	91.7852871851049
Q8TD16	140.43701609922906
Q13415	51.09661584509589
Q92734	78.29492296870943
Q96DD0	0.4917572436244746
Q8WXI2	33.001628223945794
O14986	15.722844676857239
Q13190	168.49987137632777
P82664	51.936338977522865
Q9HCL2	134.31868796608336
P63316	287.983397670302
O94778	60.1043684738925
P05121	934.9246503346158
O00587	40.19200585273454
A6NIH7	93.29054995848641
O43255	237.9638303137992
P13535	175.59348129940403
Q00597	22.670616038926937
Q92643	126.97942915281858
P63241	222.8009662854454
O75223	99.42608682074312
Q7L4P6	28.882066750581416
Q9Y6B2	81.49902526714175
O14524	42.12315673526818
Q2NKJ3	231.43299501285313
O14737	418.5133358288611
Q86VX9	61.942959787946066
Q9Y5Z9	156.95816891892227
Q8WX94	306.2438278253995
Q86VX2	134.65628265553676
Q14451	85.50186463900218
O60783	105.68987411326813
P04843	121.4807890931829
P25391	67.7559020540168
Q14194	88.63035632853382
Q8N158	0.4917572436244746
Q92802	134.03818286776797
Q93088	147.17349761753155
Q9NX08	0.4917572436244746
Q8IYM1	143.45831058270016
P51511	39.71493358895343
P63151	82.59673293682218
Q569K4	72.54753066913386
Q96DT5	170.557599471211
P19086	0.4917572436244746
P54296	16.381624592696514
O60477	18.690832377497312
O60519	0.4917572436244746
Q9UBB5	240.0039117075944
Q9NZE8	42.57783442545981
Q9ULV8	343.9652843915433
O75083	132.53085981536975
A8MQ27	0.4917572436244746
P60893	11.457292220162302
P17693	967.3204242030571
Q9H227	388.78510182017897
P50479	173.05241011563868
P28074	43.11300651508844
Q7Z3Z0	40.414144916579616
Q96FM1	200.9688035338646
Q9BY67	221.39160661410395
P57077	10.081579199211486
P56385	311.32112263160474
Q9H6X4	7.117173922055913
Q5VUM1	49.79854464826601
O15488	112.55244425510915
P15586	21.129823066277396
O75069	26.07637893475699
Q13275	143.2724068399351
Q8ND04	95.99330887158992
Q96AZ6	333.4023409986169
Q9BXL5	0.4917572436244746
Q66K66	58.30468417724156
Q6DN14	46.23927436426409
P35712	181.65613185511344
Q6PGP7	38.6673781539301
Q96AB6	82.0837430486838
Q9NUV9	5.435418262469419
O00204	209.84910777047918
Q969U7	33.26534425277045
P35711	201.48992931616235
O75951	111.09525872886513
P47928	47.1292312675129
Q9Y231	216.96119547007783
Q6AI39	29.64363794350166
Q96EN8	58.500664492470904
P04818	270.5184918466287
Q86W42	186.92581086727287
Q15814	108.51524800430226
Q8N336	23.877771622343204
Q969Q1	16.99643837440148
Q86YT6	47.43697606997376
Q96MG7	192.6203692469738
P16870	137.52042309338287
Q6NZ36	135.09131423987745
P48050	41.97671318985548
P04271	103.44904682493906
O60826	323.4330777012653
P0CF74	7.947848314843476
Q6GQQ9	250.01142611989366
P23284	331.7949137455166
O75533	185.31627839251914
Q9UJS0	392.1218049755946
Q9H2A7	152.4025824324251
Q9UMR3	202.42490118003485
P10600	722.7764674183513
Q0VAM2	17.519160572916093
Q86SR1	112.24107033096148
Q96N87	41.03994537871475
Q9H4W6	36.60831049072557
Q9NP85	222.6540315844186
Q9Y6M4	62.884413391713785
Q9BU89	90.72538647994213
Q5U5X0	87.87380986876337
P56134	311.32112263160474
Q6IQ19	291.89802913635486
O14896	55.65899941232166
P08567	628.098530648186
Q6P2H3	115.12916976407644
Q9BZW4	47.30134358251416
O00237	131.71760987126444
Q7KZ85	126.40335008040506
Q8IXZ2	30.69795270791642
Q9NYW0	58.29122101121122
P42574	332.5536289017196
P49703	9.581676405462161
O76021	108.7335397099464
Q96GS4	34.41641833716106
Q2I0M4	390.4958178752995
Q13571	364.8000948243552
P30039	247.82775711289244
P29728	83.22058030282531
Q13239	0.4917572436244746
P23528	192.06408596460923
